season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,split
4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,151.0,2012-11-29 22:00:00,22,3,11,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,208.0,223.0,46.0,229.04166666666666,178.41828702497855,test
4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,130.0,2012-11-29 23:00:00,23,3,11,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,151.0,154.0,44.0,226.04166666666666,179.12819775759522,test
4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,52.0,2012-11-30 00:00:00,0,4,11,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,130.0,78.0,36.0,225.04166666666666,179.61419503472183,test
4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,19.0,2012-11-30 01:00:00,1,4,11,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,52.0,29.0,32.0,223.95833333333334,180.61524784365042,test
4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,12.0,2012-11-30 02:00:00,2,4,11,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,19.0,16.0,13.0,223.54166666666666,181.09545385182142,test
4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,4.0,2012-11-30 03:00:00,3,4,11,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,12.0,7.0,5.0,223.375,181.29649328726947,test
4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,3.0,2012-11-30 04:00:00,4,4,11,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,4.0,7.0,2.0,223.25,181.45313204911855,test
4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,40.0,2012-11-30 05:00:00,5,4,11,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,3.0,42.0,4.0,223.08333333333334,181.66211269388526,test
4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,106.0,2012-11-30 06:00:00,6,4,11,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,40.0,121.0,10.0,223.0,181.74923000853605,test
4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,352.0,2012-11-30 07:00:00,7,4,11,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,106.0,362.0,20.0,222.375,182.14060801193293,test
4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,729.0,2012-11-30 08:00:00,8,4,11,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,352.0,679.0,77.0,221.95833333333334,181.818466361767,test
4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,330.0,2012-11-30 09:00:00,9,4,11,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,729.0,299.0,94.0,224.04166666666666,187.48135656104873,test
4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,169.0,2012-11-30 10:00:00,10,4,11,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,330.0,178.0,112.0,225.33333333333334,188.12592144316704,test
4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,201.0,2012-11-30 11:00:00,11,4,11,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,169.0,163.0,201.0,224.95833333333334,188.23331479071797,test
4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,268.0,2012-11-30 12:00:00,12,4,11,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,201.0,236.0,251.0,226.54166666666666,187.84891689788958,test
4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,262.0,2012-11-30 13:00:00,13,4,11,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,268.0,224.0,379.0,227.875,188.03244689934928,test
4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,251.0,2012-11-30 14:00:00,14,4,11,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,262.0,187.0,424.0,229.45833333333334,188.15834662803877,test
4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,296.0,2012-11-30 15:00:00,15,4,11,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,251.0,220.0,435.0,232.125,187.98388286603563,test
4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,405.0,2012-11-30 16:00:00,16,4,11,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,296.0,370.0,447.0,235.29166666666666,188.4103936869606,test
4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,582.0,2012-11-30 17:00:00,17,4,11,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,405.0,561.0,357.0,236.75,189.62990270524352,test
4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,509.0,2012-11-30 18:00:00,18,4,11,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,582.0,537.0,300.0,237.625,191.23279973804782,test
4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,377.0,2012-11-30 19:00:00,19,4,11,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,509.0,344.0,208.0,236.45833333333334,189.40363597048685,test
4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,245.0,2012-11-30 20:00:00,20,4,11,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,377.0,252.0,154.0,237.83333333333334,190.33578261831815,test
4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,183.0,2012-11-30 21:00:00,21,4,11,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,245.0,208.0,142.0,237.54166666666666,190.31849259383213,test
4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,163.0,2012-11-30 22:00:00,22,4,11,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,183.0,151.0,98.0,236.5,190.55548090870528,test
4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,110.0,2012-11-30 23:00:00,23,4,11,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,163.0,130.0,79.0,237.0,190.33700090377488,test
4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,108.0,2012-12-01 00:00:00,0,5,12,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,110.0,52.0,67.0,236.16666666666666,190.86887524222485,test
4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,69.0,2012-12-01 01:00:00,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,108.0,19.0,42.0,238.5,188.8512181816569,test
4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,50.0,2012-12-01 02:00:00,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,69.0,12.0,20.0,240.58333333333334,186.58671294943667,test
4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,15.0,2012-12-01 03:00:00,3,5,12,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,50.0,4.0,32.0,242.16666666666666,184.71450748482764,test
4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,5.0,2012-12-01 04:00:00,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,15.0,3.0,11.0,242.625,184.11050852090494,test
4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,13.0,2012-12-01 05:00:00,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,5.0,40.0,3.0,242.70833333333334,183.99775026192412,test
4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,27.0,2012-12-01 06:00:00,6,5,12,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,13.0,106.0,3.0,241.58333333333334,185.36847362616135,test
4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,63.0,2012-12-01 07:00:00,7,5,12,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,27.0,352.0,10.0,238.29166666666666,188.55479636403888,test
4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,144.0,2012-12-01 08:00:00,8,5,12,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,63.0,729.0,25.0,226.25,190.19835184217118,test
4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,193.0,2012-12-01 09:00:00,9,5,12,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,144.0,330.0,62.0,201.875,157.6709045145451,test
4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,256.0,2012-12-01 10:00:00,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,193.0,169.0,122.0,196.16666666666666,155.29261766564846,test
4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,392.0,2012-12-01 11:00:00,11,5,12,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,256.0,201.0,142.0,199.79166666666666,155.6459134134875,test
4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,446.0,2012-12-01 12:00:00,12,5,12,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,392.0,268.0,186.0,207.75,160.5171668998841,test
4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,509.0,2012-12-01 13:00:00,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,446.0,262.0,199.0,215.16666666666666,167.38725385650858,test
4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,479.0,2012-12-01 14:00:00,14,5,12,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,509.0,251.0,225.0,225.45833333333334,177.66944861459604,test
4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,484.0,2012-12-01 15:00:00,15,5,12,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,479.0,296.0,207.0,234.95833333333334,185.03735913420954,test
4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,443.0,2012-12-01 16:00:00,16,5,12,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,484.0,405.0,198.0,242.79166666666666,191.59694541603153,test
4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,320.0,2012-12-01 17:00:00,17,5,12,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,443.0,582.0,170.0,244.375,193.14644421537673,test
4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,297.0,2012-12-01 18:00:00,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,320.0,509.0,126.0,233.45833333333334,180.20470948019283,test
4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,249.0,2012-12-01 19:00:00,19,5,12,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,297.0,377.0,145.0,224.625,171.07557762833844,test
4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,198.0,2012-12-01 20:00:00,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,249.0,245.0,83.0,219.29166666666666,168.08783396646024,test
4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,158.0,2012-12-01 21:00:00,21,5,12,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,198.0,183.0,58.0,217.33333333333334,168.04907840753918,test
4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,147.0,2012-12-01 22:00:00,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,158.0,163.0,75.0,216.29166666666666,168.34836530673334,test
4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,126.0,2012-12-01 23:00:00,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,147.0,110.0,76.0,215.625,168.60007027178915,test
4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,117.0,2012-12-02 00:00:00,0,6,12,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,126.0,108.0,57.0,216.29166666666666,168.19540374391858,test
4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,94.0,2012-12-02 01:00:00,1,6,12,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,117.0,69.0,34.0,216.66666666666666,167.95332339843645,test
4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,74.0,2012-12-02 02:00:00,2,6,12,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,94.0,50.0,36.0,217.70833333333334,167.07287635787213,test
4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,25.0,2012-12-02 03:00:00,3,6,12,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,74.0,15.0,28.0,218.70833333333334,166.0943888711862,test
4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,7.0,2012-12-02 04:00:00,4,6,12,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,25.0,5.0,8.0,219.125,165.57286915433963,test
4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,8.0,2012-12-02 05:00:00,5,6,12,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,7.0,13.0,2.0,219.20833333333334,165.46087917157928,test
4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,16.0,2012-12-02 06:00:00,6,6,12,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,8.0,27.0,3.0,219.0,165.7347278031978,test
4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,31.0,2012-12-02 07:00:00,7,6,12,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,16.0,63.0,11.0,218.54166666666666,166.30301813430742,test
4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,93.0,2012-12-02 08:00:00,8,6,12,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,31.0,144.0,21.0,217.20833333333334,167.72648002462026,test
4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,172.0,2012-12-02 09:00:00,9,6,12,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,93.0,193.0,34.0,215.08333333333334,169.0124555910824,test
4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,293.0,2012-12-02 10:00:00,10,6,12,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,172.0,256.0,96.0,214.20833333333334,169.18602552186195,test
4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,355.0,2012-12-02 11:00:00,11,6,12,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,293.0,392.0,139.0,215.75,169.75103252551463,test
4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,520.0,2012-12-02 12:00:00,12,6,12,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,355.0,446.0,204.0,214.20833333333334,168.2420562545337,test
4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,431.0,2012-12-02 13:00:00,13,6,12,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,520.0,509.0,202.0,217.29166666666666,173.27748020134527,test
4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,473.0,2012-12-02 14:00:00,14,6,12,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,431.0,479.0,195.0,214.04166666666666,168.22616225387395,test
4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,417.0,2012-12-02 15:00:00,15,6,12,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,473.0,484.0,203.0,213.79166666666666,167.81925555856796,test
4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,443.0,2012-12-02 16:00:00,16,6,12,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,417.0,443.0,245.0,211.0,163.63400305719404,test
4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,303.0,2012-12-02 17:00:00,17,6,12,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,443.0,320.0,228.0,211.0,163.63400305719404,test
4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,203.0,2012-12-02 18:00:00,18,6,12,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,303.0,297.0,181.0,210.29166666666666,163.17781156887062,test
4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,174.0,2012-12-02 19:00:00,19,6,12,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,203.0,249.0,141.0,206.375,162.1308683695394,test
4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,154.0,2012-12-02 20:00:00,20,6,12,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,174.0,198.0,127.0,203.25,161.99630967348028,test
4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,99.0,2012-12-02 21:00:00,21,6,12,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,154.0,158.0,119.0,201.41666666666666,162.306986821315,test
4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,96.0,2012-12-02 22:00:00,22,6,12,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,99.0,147.0,64.0,198.95833333333334,163.43606093666347,test
4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,51.0,2012-12-02 23:00:00,23,6,12,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,96.0,126.0,62.0,196.83333333333334,164.46928262607656,test
4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,21.0,2012-12-03 00:00:00,0,0,12,0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,51.0,117.0,41.0,193.70833333333334,166.5727362123687,test
4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,13.0,2012-12-03 01:00:00,1,0,12,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,21.0,94.0,23.0,189.70833333333334,169.61964590035646,test
4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,10.0,2012-12-03 02:00:00,2,0,12,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,13.0,74.0,10.0,186.33333333333334,172.39001955037796,test
4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,8.0,2012-12-03 03:00:00,3,0,12,0,0.7071067811865476,0.7071067811865476,0.0,1.0,-2.4492935982947064e-16,1.0,10.0,25.0,5.0,183.66666666666666,174.68298408126708,test
4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,5.0,2012-12-03 04:00:00,4,0,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,8.0,7.0,5.0,182.95833333333334,175.38739213193335,test
4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,38.0,2012-12-03 05:00:00,5,0,12,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-2.4492935982947064e-16,1.0,5.0,8.0,10.0,182.875,175.4750849402347,test
4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,138.0,2012-12-03 06:00:00,6,0,12,0,1.0,6.123233995736766e-17,0.0,1.0,-2.4492935982947064e-16,1.0,38.0,16.0,41.0,184.125,174.27796700274155,test
4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,396.0,2012-12-03 07:00:00,7,0,12,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,138.0,31.0,124.0,189.20833333333334,170.90754662317758,test
4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,731.0,2012-12-03 08:00:00,8,0,12,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-2.4492935982947064e-16,1.0,396.0,93.0,365.0,204.41666666666666,172.45009780189775,test
4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,308.0,2012-12-03 09:00:00,9,0,12,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-2.4492935982947064e-16,1.0,731.0,172.0,638.0,231.0,201.29083436659536,test
4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,136.0,2012-12-03 10:00:00,10,0,12,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,308.0,293.0,286.0,236.66666666666666,201.4719025974392,test
4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,233.0,2012-12-03 11:00:00,11,0,12,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,136.0,355.0,147.0,230.125,202.11109998990793,test
4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,268.0,2012-12-03 12:00:00,12,0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,233.0,520.0,130.0,225.04166666666666,200.3604315633004,test
4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,321.0,2012-12-03 13:00:00,13,0,12,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,268.0,431.0,210.0,214.54166666666666,190.59608535755206,test
4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,260.0,2012-12-03 14:00:00,14,0,12,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,321.0,473.0,217.0,209.95833333333334,186.44184993127794,test
4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,268.0,2012-12-03 15:00:00,15,0,12,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0,260.0,417.0,228.0,201.08333333333334,178.26651192908432,test
4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,442.0,2012-12-03 16:00:00,16,0,12,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,268.0,443.0,230.0,194.875,172.93484887818812,test
4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,708.0,2012-12-03 17:00:00,17,0,12,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,442.0,303.0,346.0,194.83333333333334,172.87257600970696,test
4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,692.0,2012-12-03 18:00:00,18,0,12,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,708.0,203.0,553.0,211.70833333333334,201.31728778800618,test
4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,471.0,2012-12-03 19:00:00,19,0,12,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0,692.0,174.0,521.0,232.08333333333334,223.8788330415765,test
4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,300.0,2012-12-03 20:00:00,20,0,12,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,471.0,154.0,371.0,244.45833333333334,228.68546448488328,test
4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,221.0,2012-12-03 21:00:00,21,0,12,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,300.0,99.0,277.0,250.54166666666666,228.11571799659401,test
4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,144.0,2012-12-03 22:00:00,22,0,12,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,221.0,96.0,181.0,255.625,225.940895022301,test
4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,102.0,2012-12-03 23:00:00,23,0,12,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,-2.4492935982947064e-16,1.0,144.0,51.0,104.0,257.625,224.6753817709302,test
4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,55.0,2012-12-04 00:00:00,0,1,12,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,102.0,21.0,65.0,259.75,222.8700635289349,test
